!;

!key;family;rel;carte;shape;image;latin;image;text_fr;text_en;desc_fr;desc_en;example_fr;example_en;proverbe;link_fr;link_en;label

*root;Arguments fallacieux;;;diamond;;;;Arguments fallacieux;;;;;;;https://fr.wikipedia.org/wiki/Sophisme;;Arguments fallacieux
2.1.1.5.1;Influence;;;circle;;;;Argument par le jargon prestigieux;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#jargon;;Argument par le jargon prestigieux
2.1.1.5.2;Influence;;;circle;;;;Impressioner par les grands nombres;;;;;;;http://www.ditext.com/fearnside/17.html;;Impressioner par les grands nombres
2.1.1.5.3;Influence;;;circle;;;;Argument par le charabia;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#gibberish;;Argument par le charabia
2.1.1.5.4;Influence;;;circle;;;;Effet impact;;;;;;;https://cortecs.org/materiel/leffet-impact/;;Effet impact
2.1.1.5.5;Influence;;;circle;;;;Effet puits;;;;;;;https://cortecs.org/materiel/leffet-puits/;;Effet puits
2.1.1.6;Influence;;;circle;;;;Langage préjudiciable;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/143/Prejudicial-Language;;Langage préjudiciable
2.1.1.6.1;Influence;;;circle;;;;Politique du sifflet de chien;;;;;;;https://en.wikipedia.org/wiki/Dog-whistle_politics;;Politique du sifflet de chien
2.1.1.6.2;Influence;;;circle;;;;Grossièreté;;;;;;;https://en.wikipedia.org/wiki/Rudeness;;Grossièreté
2.1.1.6.2.1;Influence;;;circle;;;;Effet Nasty;;;;;;;http://skepdic.com/nastyeffect.html;;Effet Nasty
2.1.1.6.3;Influence;;;circle;;;;Langage catégorique;;;;;;;https://en.wikipedia.org/wiki/Judgmental_language;;Langage catégorique
2.1.2;Influence;;;circle;;;;Humour;;;;;;;;;Humour
2.1.2.1;Influence;;;circle;;;;Comique;;;;;;;https://fr.wikipedia.org/wiki/Comique;;Comique
2.1.2.1.1;Influence;;;circle;;;;Blague;;;;;;;https://en.wikipedia.org/wiki/Joke;;Blague
2.1.2.1.2;Influence;;;circle;;;;Absurde;;;;;;;https://fr.wikipedia.org/wiki/Humour_absurde;;Absurde
2.1.2.1.2.1;Influence;;;circle;;;;Amphigouri;;;;;;;https://fr.wikipedia.org/wiki/Amphigouri;;Amphigouri
2.1.2.1.2.2;Influence;;;circle;;;;Burlesque;;;;;;;https://fr.wikipedia.org/wiki/Burlesque;;Burlesque
2.1.2.1.2.3;Influence;;;circle;;;;Paradoxe du menteur;;;;;;;https://fr.wikipedia.org/wiki/Paradoxe_du_menteur;;Paradoxe du menteur
2.1.2.1.3;Influence;;;circle;;;;Jeu de mots;;;;;;;https://fr.wikipedia.org/wiki/Jeu_de_mots;;Jeu de mots
2.1.2.1.3.1;Influence;;;circle;;;;Calembour;;;;;;;https://fr.wikipedia.org/wiki/Calembour;;Calembour
2.1.2.1.3.2;Influence;;;circle;;;;Double sens;;;;;;;https://fr.wikipedia.org/wiki/Double_sens_(figure_de_style);;Double sens
2.1.2.1.3.2.1;Influence;;;circle;;;;Contrepèterie;;;;;;;https://fr.wikipedia.org/wiki/Contrep%C3%A8terie;;Contrepèterie
2.1.2.2;Influence;;;circle;;;;Satire;;;;;;;https://fr.wikipedia.org/wiki/Satire;;Satire
2.1.2.2.1;Influence;;;circle;;;;Mot d'esprit;;;;;;;https://fr.wikipedia.org/wiki/Mot_d%27esprit;;Mot d'esprit
2.1.2.2.2;Influence;;;circle;;;;Exagération;;;;;;;;;Exagération
2.1.2.2.2.1;Influence;;;circle;;;;Caricature;;;;;;;https://fr.wikipedia.org/wiki/Caricature;;Caricature
2.1.2.2.2.2;Influence;;;circle;;;;Parodie;;;;;;;https://fr.wikipedia.org/wiki/Parodie;;Parodie
2.1.2.2.2.2.1;Influence;;;circle;;;;Wellerisme;;;;;;;https://fr.wikipedia.org/wiki/Wellerisme;;Wellerisme
2.1.2.2.2.2.2;Influence;;;circle;;;;Antiparémie;;;;;;;https://fr.wikipedia.org/wiki/Antipar%C3%A9mie;;Antiparémie
2.1.2.2.3;Influence;;;circle;;;;Ironie;;;;;;;https://fr.wikipedia.org/wiki/Ironie;;Ironie
2.1.2.2.3.1;Influence;;;circle;;;;Ironie Situationnelle;;;;;;;https://fr.wikipedia.org/wiki/Ironie#L.27ironie_situationnelle;;Ironie Situationnelle
2.1.2.2.3.2;Influence;;;circle;;;;Ironie Socratique;;;;;;;https://fr.wikipedia.org/wiki/Ironie_socratique;;Ironie Socratique
2.1.2.2.3.2.1;Influence;;;circle;;;;Sarcasme;;;;;;;https://fr.wikipedia.org/wiki/Sarcasme;;Sarcasme
2.1.2.3;Influence;;;circle;;;;Cynisme;;;;;;;https://fr.wikipedia.org/wiki/Cynisme_(contemporain);;Cynisme
2.1.2.3.1;Influence;;;circle;;;;Humour noir;;;;;;;https://fr.wikipedia.org/wiki/Humour_noir;;Humour noir
2.1.2.3.2;Influence;;;circle;;;;Nihilisme;;;;;;;https://fr.wikipedia.org/wiki/Nihilisme;;Nihilisme
2.1.3;Influence;;;circle;;;;Argument par la poésie;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#poetry;;Argument par la poésie
2.1.3.1;Influence;;;circle;;;;Procédé sonor;;;;;;;https://en.wikipedia.org/wiki/Rhetorical_device#Sonic_devices;;Procédé sonor
2.1.3.1.1;Influence;;;circle;;;;Allitération;;;;;;;https://fr.wikipedia.org/wiki/Allit%C3%A9ration;;Allitération
2.1.3.1.2;Influence;;;circle;;;;Assonance;;;;;;;https://fr.wikipedia.org/wiki/Assonance;;Assonance
2.1.3.1.3;Influence;;;circle;;;;Cacophonie;;;;;;;https://fr.wikipedia.org/wiki/Cacophonie;;Cacophonie
2.1.3.1.4;Influence;;;circle;;;;Onomatopée;;;;;;;https://fr.wikipedia.org/wiki/Onomatop%C3%A9e;;Onomatopée
2.1.3.1.5;Influence;;;circle;;;;Métaplasme;;;;;;;https://fr.wikipedia.org/wiki/M%C3%A9taplasme;;Métaplasme
2.1.3.1.5.1;Influence;;;circle;;;;Assimilation;;;;;;;https://fr.wikipedia.org/wiki/Assimilation_(phon%C3%A9tique);;Assimilation
2.1.3.2;Influence;;;circle;;;;Répétition;;;;;;;;;Répétition
2.1.3.2.1;Influence;;;circle;;;;Accumulation;;;;;;;https://fr.wikipedia.org/wiki/Accumulation_(rh%C3%A9torique);;Accumulation
2.1.3.2.1.1;Influence;;;circle;;;;Enumération;;;;;;;https://fr.wikipedia.org/wiki/%C3%89num%C3%A9ration;;Enumération
2.1.3.2.1.2;Influence;;;circle;;;;Conglobation;;;;;;;https://fr.wikipedia.org/wiki/Conglobation;;Conglobation
2.1.3.2.2;Influence;;;circle;;;;Anaphore;;;;;;;https://fr.wikipedia.org/wiki/Anaphore_(rh%C3%A9torique);;Anaphore
2.1.3.2.2.1;Influence;;;circle;;;;Epiphore;;;;;;;https://fr.wikipedia.org/wiki/%C3%89piphore;;Epiphore
2.1.3.2.2.2;Influence;;;circle;;;;Symploque;;;;;;;https://fr.wikipedia.org/wiki/Symploque;;Symploque
2.1.3.2.3;Influence;;;circle;;;;Paronomase;;;;;;;https://fr.wikipedia.org/wiki/Paronomase;;Paronomase
2.1.3.2.3.1;Influence;;;circle;;;;Annomination;;;;;;;https://fr.wikipedia.org/wiki/Annomination;;Annomination
2.1.3.2.4;Influence;;;circle;;;;Hyperbole;;;;;;;https://fr.wikipedia.org/wiki/Hyperbole_(rh%C3%A9torique);;Hyperbole
2.1.3.2.4.1;Influence;;;circle;;;;Adynaton;;;;;;;https://fr.wikipedia.org/wiki/Adynaton;;Adynaton
2.1.3.2.5;Influence;;;circle;;;;Hendiadys;;;;;;;https://fr.wikipedia.org/wiki/Hendiadys;;Hendiadys
2.1.3.3;Influence;;;circle;;;;Adjonction;;;;;;;;;Adjonction
2.1.3.3.1;Influence;;;circle;;;;Gradation;;;;;;;https://fr.wikipedia.org/wiki/Gradation;;Gradation
2.1.3.3.2;Influence;;;circle;;;;Paraphrase;;;;;;;https://fr.wikipedia.org/wiki/Paraphrase;;Paraphrase
2.1.3.3.3;Influence;;;circle;;;;Oxymore;;;;;;;https://fr.wikipedia.org/wiki/Oxymore;;Oxymore
2.1.3.3.4;Influence;;;circle;;;;Tautologie;;;;;;;https://fr.wikipedia.org/wiki/Tautologie;;Tautologie
2.1.3.4;Influence;;;circle;;;;Suppression;;;;;;;;;Suppression
2.1.3.4.1;Influence;;;circle;;;;Aposiopèse;;;;;;;https://fr.wikipedia.org/wiki/Aposiop%C3%A8se;;Aposiopèse
2.1.3.4.2;Influence;;;circle;;;;Antiphrase;;;;;;;https://fr.wikipedia.org/wiki/Antiphrase;;Antiphrase
2.1.3.4.3;Influence;;;circle;;;;Euphémisme;;;;;;;https://fr.wikipedia.org/wiki/Euph%C3%A9misme;;Euphémisme
2.1.3.4.4;Influence;;;circle;;;;Prétérition;;;;;;;https://fr.wikipedia.org/wiki/Pr%C3%A9t%C3%A9rition;;Prétérition
2.1.3.4.5;Influence;;;circle;;;;Syllepse;;;;;;;https://fr.wikipedia.org/wiki/Syllepse;;Syllepse
2.1.3.4.6;Influence;;;circle;;;;Zeugma;;;;;;;https://fr.wikipedia.org/wiki/Zeugma_(stylistique);;Zeugma
2.1.3.4.7;Influence;;;circle;;;;Allusion;;;;;;;https://fr.wikipedia.org/wiki/Allusion;;Allusion
2.1.3.4.8;Influence;;;circle;;;;Antilogie;;;;;;;https://fr.wikipedia.org/wiki/Antilogie_(rh%C3%A9torique);;Antilogie
2.1.3.5;Influence;;;circle;;;;Déplacement;;;;;;;;;Déplacement
2.1.3.5.1;Influence;;;circle;;;;Chiasme;;;;;;;https://fr.wikipedia.org/wiki/Chiasme;;Chiasme
2.1.3.5.2;Influence;;;circle;;;;Antiparastase;;;;;;;https://fr.wikipedia.org/wiki/Antiparastase;;Antiparastase
2.1.3.5.3;Influence;;;circle;;;;Epanorthose;;;;;;;https://fr.wikipedia.org/wiki/%C3%89panorthose;;Epanorthose
2.1.3.5.4;Influence;;;circle;;;;Métalepse;;;;;;;https://fr.wikipedia.org/wiki/M%C3%A9talepse;;Métalepse
2.1.3.5.5;Influence;;;circle;;;;Prolepse;;;;;;;https://fr.wikipedia.org/wiki/Prolepse;;Prolepse
2.1.3.5.6;Influence;;;circle;;;;Périphrase;;;;;;;https://fr.wikipedia.org/wiki/P%C3%A9riphrase;;Périphrase
2.1.3.5.6.1;Influence;;;circle;;;;Circonlocution;;;;;;;https://fr.wikipedia.org/wiki/Circonlocution;;Circonlocution
2.1.3.6;Influence;;;circle;;;;Substitution;;;;;;;;;Substitution
2.1.3.6.1;Influence;;;circle;;;;Métaphore;;;;;;;https://fr.wikipedia.org/wiki/M%C3%A9taphore;;Métaphore
2.1.3.6.2;Influence;;;circle;;;;Astéisme;;;;;;;https://fr.wikipedia.org/wiki/Ast%C3%A9isme;;Astéisme
2.1.3.6.3;Influence;;;circle;;;;Allégorie;;;;;;;https://fr.wikipedia.org/wiki/All%C3%A9gorie;;Allégorie
2.1.3.6.4;Influence;;;circle;;;;Litote;;;;;;;https://fr.wikipedia.org/wiki/Litote;;Litote
2.1.3.6.5;Influence;;;circle;;;;Métonymie;;;;;;;https://fr.wikipedia.org/wiki/M%C3%A9tonymie;;Métonymie
2.1.3.6.5.1;Influence;;;circle;;;;Synecdote;;;;;;;https://fr.wikipedia.org/wiki/Synecdoque;;Synecdote
2.1.3.6.6;Influence;;;circle;;;;Question rhétorique;;;;;;;https://fr.wikipedia.org/wiki/Question_rh%C3%A9torique;;Question rhétorique
2.1.3.6.7;Influence;;;circle;;;;Digression;;;;;;;https://fr.wikipedia.org/wiki/Digression;;Digression
2.1.3.6.7.1;Influence;;;circle;;;;Parembole;;;;;;;https://fr.wikipedia.org/wiki/Parembole;;Parembole
2.2;Influence;;;circle;;;;Appel à l'émotion;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/45/Argument-by-Emotive-Language;;Appel à l'émotion
2.2.1;Influence;;;circle;;;;Encourager;;;;;;;;;Encourager
2.2.1.1;Influence;;;circle;;;;Appel à la confiance;;;;;;;http://rationalwiki.org/wiki/Appeal_to_confidence;;Appel à la confiance
2.2.1.1.1;Influence;;;circle;;;;Effet de halo;;;;;;;https://fr.wikipedia.org/wiki/Effet_de_halo;;Effet de halo
2.2.1.2;Influence;;;circle;;;;Appel au désir;;;;;;;http://www.cogsci.rpi.edu/~heuveb/teaching/CriticalThinking/Web/Presentations/EmotionalAppeals.pdf#page=6;;Appel au désir
2.2.1.2.1;Influence;;;circle;;;;Voeu pieux;;;;;;;https://en.wikipedia.org/wiki/Wishful_thinking;;Voeu pieux
2.2.1.2.1.1;Influence;;;circle;;;;Il faut le dire vite;;;;;;;https://fr.wiktionary.org/wiki/il_faut_le_dire_vite;;Il faut le dire vite
2.2.1.2.2;Influence;;;circle;;;;Généralité chatoyante;;;;;;;https://en.wikipedia.org/wiki/Glittering_generality;;Généralité chatoyante
2.2.1.2.2.1;Influence;;;circle;;;;Le Français qui se lève tôt;;;;;;;https://en.wikipedia.org/wiki/Hardworking_families;;Le Français qui se lève tôt
2.2.1.2.2.2;Influence;;;circle;;;;Profonditude;;;;;;;http://rationalwiki.org/wiki/Deepity;;Profonditude
2.2.1.2.3;Influence;;;circle;;;;Appel aux masses (ad captandum);;;;;;;https://en.wikipedia.org/wiki/Argumentum_ad_captandum;;Appel aux masses (ad captandum)
2.2.1.2.3.1;Influence;;;circle;;;;Démagogie;;;;;;;https://fr.wikipedia.org/wiki/D%C3%A9magogie;;Démagogie
2.2.1.2.3.2;Influence;;;circle;;;;Du pain et des jeux;;;;;;;https://fr.wikipedia.org/wiki/Panem_et_circenses;;Du pain et des jeux
2.2.1.2.3.3;Influence;;;circle;;;;Chrétienté de fast-food;;;;;;;http://rationalwiki.org/wiki/Fast-food_Christianity;;Chrétienté de fast-food
2.2.1.2.4;Influence;;;circle;;;;Servir la soupe;;;;;;;http://www.linternaute.com/expression/langue-francaise/19094/servir-la-soupe/;;Servir la soupe
2.2.1.3;Influence;;;circle;;;;Appel à la flatterie;;;;;;;https://en.wikipedia.org/wiki/Appeal_to_flattery;;Appel à la flatterie
2.2.1.3.1;Influence;;;circle;;;;Captatio benevolentiae;;;;;;;https://en.wikipedia.org/wiki/Captatio_benevolentiae;;Captatio benevolentiae
2.2.1.3.2;Influence;;;circle;;;;moral high ground fallacy;;;;;;;https://en.wikipedia.org/wiki/Moral_high_ground#Everyday_use;;moral high ground fallacy
2.2.1.3.2.1;Influence;;;circle;;;;Appel au snob;;;;;;;http://www.fallacydetective.com/news/read/snob-appeal;;Appel au snob
2.2.1.3.2.1.1;Influence;;;circle;;;;Appel à l'exclusivité;;;;;;;http://www.cogsci.rpi.edu/~heuveb/teaching/CriticalThinking/Web/Presentations/EmotionalAppeals.pdf#page=17;;Appel à l'exclusivité
2.2.1.3.3;Influence;;;circle;;;;Appel à la fièrté;;;;;;;http://rationalwiki.org/wiki/Appeal_to_shame#Appeal_to_pride;;Appel à la fièrté
2.2.1.4;Influence;;;circle;;;;Appel à la pitié (argument Galilée);;;;;;;https://fr.wikipedia.org/wiki/Argumentum_ad_misericordiam;;Appel à la pitié (argument Galilée)
2.2.1.4.1;Influence;;;circle;;;;Pensez aux enfants;;;;;;;https://en.wikipedia.org/wiki/Think_of_the_children;;Pensez aux enfants
2.2.2;Influence;;;circle;;;;Dissuader;;;;;;;;;Dissuader
2.2.2.1;Influence;;;circle;;;;Argumentum ad odium;;;;;;;https://fr.wikipedia.org/wiki/Argumentum_ad_odium;;Argumentum ad odium
2.2.2.1.1;Influence;;;circle;;;;Appel au ridicule;;;;;;;https://fr.wikipedia.org/wiki/Appel_au_ridicule;;Appel au ridicule
2.2.2.1.1.1;Influence;;;circle;;;;Pooh-pooh;;;;;;;https://en.wikipedia.org/wiki/Pooh-pooh;;Pooh-pooh
2.2.2.1.2;Influence;;;circle;;;;Appel à la honte;;;;;;;http://rationalwiki.org/wiki/Appeal_to_shame;;Appel à la honte
2.2.2.1.3;Influence;;;circle;;;;Appel au dégoût;;;;;;;http://rationalwiki.org/wiki/Argumentum_ad_fastidium;;Appel au dégoût
2.2.2.2;Influence;;;circle;;;;Appel à la colère;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/20/Appeal-to-Anger;;Appel à la colère
2.2.2.2.1;Influence;;;circle;;;;Fâcher l'adversaire;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_VIII;;Fâcher l'adversaire
2.2.2.2.1.1;Influence;;;circle;;;;Titiller;;;;;;;http://www.seekfind.net/Tactic_of_Needling.html;;Titiller
2.2.2.2.1.2;Influence;;;circle;;;;Argument contrariant;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#contrarian;;Argument contrariant
2.2.2.2.1.3;Influence;;;circle;;;;Forcer à l'exagération;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXIII;;Forcer à l'exagération
2.2.2.2.2;Influence;;;circle;;;;Appel à l'indignation;;;;;;;http://www.cogsci.rpi.edu/~heuveb/teaching/CriticalThinking/Web/Presentations/EmotionalAppeals.pdf#page=11;;Appel à l'indignation
2.2.2.3;Influence;;;circle;;;;Appel à la terreur;;;;;;;https://fr.wikipedia.org/wiki/Appel_%C3%A0_la_terreur;;Appel à la terreur
2.2.2.3.1;Influence;;;circle;;;;Fear Uncertainty and Doubt;;;;;;;https://fr.wikipedia.org/wiki/Fear,_uncertainty_and_doubt;;Fear Uncertainty and Doubt
2.2.2.3.2;Influence;;;circle;;;;Panique morale;;;;;;;https://fr.wikipedia.org/wiki/Panique_morale;;Panique morale
2.2.3;Influence;;;circle;;;;Argument par la conséquence;;;;;;;https://fr.wikipedia.org/wiki/Argumentum_ad_consequentiam;;Argument par la conséquence
2.2.3.1;Influence;;;circle;;;;Appel à la force;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#force;;Appel à la force
2.2.3.1.1;Influence;;;circle;;;;Argument par la véhémence;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#vehemence;;Argument par la véhémence
2.2.3.1.2;Influence;;;circle;;;;Ad baculum;;;;;;;https://en.wikipedia.org/wiki/Argumentum_ad_baculum;;Ad baculum
2.2.3.2;Influence;;;circle;;;;Argument du ton;;;;;;;http://rationalwiki.org/wiki/Tone_argument;;Argument du ton
2.2.3.2.1;Influence;;;circle;;;;Appel à la retenue;;;;;;;69ae735c-f11f-4e68-83cb-f041dddb50a2;;Appel à la retenue
2.2.3.2.1.1;Influence;;;circle;;;;Appel à la gravité;;;;;;;http://rationalwiki.org/wiki/Appeal_to_gravity;;Appel à la gravité
2.2.3.2.1.2;Influence;;;circle;;;;Mansplaining;;;;;;;https://en.wikipedia.org/wiki/Mansplaining;;Mansplaining
2.2.3.3;Influence;;;circle;;;;Argument par l'intéret personnel;;;;;;;http://www.bargain-storage.com/uploads/9/8/7/4/9874916/attacking.faulty.reasoning.a.practical.guide.to.fallacyfree.arguments.pdf#page=123;;Argument par l'intéret personnel
2.2.3.3.1;Influence;;;circle;;;;Appel à la réciprocation;;;;;;;http://www.cogsci.rpi.edu/~heuveb/teaching/CriticalThinking/Web/Presentations/EmotionalAppeals.pdf#page=15;;Appel à la réciprocation
2.2.3.3.2;Influence;;;circle;;;;Appel à la revanche;;;;;;;http://www.cogsci.rpi.edu/~heuveb/teaching/CriticalThinking/Web/Presentations/EmotionalAppeals.pdf#page=16;;Appel à la revanche
2.2.3.4;Influence;;;circle;;;;Ignorance assumée;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/182/Willed-Ignorance;;Ignorance assumée
2.3;Influence;;;circle;;;;Manipulation mentale;;;;;;;https://fr.wikipedia.org/wiki/Manipulation_mentale;;Manipulation mentale
2.3.1;Influence;;;circle;;;;Conditionnement;;;;;;;http://skepdic.com/conditioning.html;;Conditionnement
2.3.1.1;Influence;;;circle;;;;Cadrage;;;;;;;https://fr.wikipedia.org/wiki/Cadrage_(d%C3%A9cision);;Cadrage
2.3.1.1.1;Influence;;;circle;;;;Cacher son jeu;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_IV;;Cacher son jeu
2.3.1.1.1.1;Influence;;;circle;;;;Prendre avantage de l'antithèse;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_X;;Prendre avantage de l'antithèse
2.3.1.1.1.2;Influence;;;circle;;;;Amorcer et changer;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/105/Hypnotic-Bait-and-Switch;;Amorcer et changer
2.3.1.1.1.3;Influence;;;circle;;;;Changer l'ordre des questions;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_IX;;Changer l'ordre des questions
2.3.1.1.2;Influence;;;circle;;;;Validation subjective;;;;;;;http://skepdic.com/subjectivevalidation.html;;Validation subjective
2.3.1.1.2.1;Influence;;;circle;;;;Effet Barnum;;;;;;;https://fr.wikipedia.org/wiki/Effet_Barnum;;Effet Barnum
2.3.1.1.2.1.1;Influence;;;circle;;;;Lecture à chaud;;;;;;;http://skepdic.com/warmreading.html;;Lecture à chaud
2.3.1.1.2.1.2;Influence;;;circle;;;;Piège de l'arbre des possibles;;;;;;;https://cortecs.org/materiel/leffet-barnum-forer-ou-validation-subjective/;;Piège de l'arbre des possibles
2.3.1.1.2.2;Influence;;;circle;;;;Lecture à froid;;;;;;;https://fr.wikipedia.org/wiki/Lecture_%C3%A0_froid;;Lecture à froid
2.3.1.1.2.2.1;Influence;;;circle;;;;La ruse arc-en-ciel;;;;;;;https://en.wikipedia.org/wiki/Cold_reading#The_rainbow_ruse;;La ruse arc-en-ciel
2.3.1.1.2.2.2;Influence;;;circle;;;;Tir au petit plomb;;;;;;;https://fr.wikipedia.org/wiki/Lecture_%C3%A0_froid#Tir_au_petit_plomb;;Tir au petit plomb
2.3.1.1.3;Influence;;;circle;;;;Distanciation;;;;;;;https://en.wikipedia.org/wiki/Distancing_language;;Distanciation
2.3.1.1.4;Influence;6.3.1.2;;circle;;;;Biais de négativité;;;;;;;http://skepdic.com/negativitybias.html;;Biais de négativité
2.3.1.1.5;Influence;;;circle;;;;Gaslighting;;;;;;;https://fr.wikipedia.org/wiki/Gaslighting;;Gaslighting
2.3.1.1.6;Influence;;;circle;;;;Retourner un argument contre l'adversaire;;;;;;;https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXVI;;Retourner un argument contre l'adversaire
2.3.1.1.7;Influence;;;circle;;;;Programmation neuro linguistique;;;;;;;https://en.wikipedia.org/wiki/Methods_of_neuro-linguistic_programming;;Programmation neuro linguistique
2.3.1.1.7.1;Influence;;;circle;;;;Ancrage;;;;;;;https://en.wikipedia.org/wiki/Anchoring;;Ancrage
2.3.1.1.7.2;Influence;;;circle;;;;Synchronisation;;;;;;;https://fr.wikipedia.org/wiki/Programmation_neuro-linguistique#La_synchronisation;;Synchronisation
2.3.1.1.7.3;Influence;;;circle;;;;Recadrage;;;;;;;https://fr.wikipedia.org/wiki/Programmation_neuro-linguistique#Le_recadrage;;Recadrage
2.3.1.1.7.4;Influence;;;circle;;;;Dissociation;;;;;;;https://fr.wikipedia.org/wiki/Programmation_neuro-linguistique#La_dissociation;;Dissociation
2.3.1.1.7.5;Influence;;;circle;;;;Règlage du futur;;;;;;;https://en.wikipedia.org/wiki/Methods_of_neuro-linguistic_programming#Future_pacing;;Règlage du futur
2.3.1.1.7.6;Influence;;;circle;;;;Swish;;;;;;;https://en.wikipedia.org/wiki/Methods_of_neuro-linguistic_programming#Swish;;Swish
2.3.1.2;Influence;;;circle;;;;Méthode Coué;;;;;;;https://fr.wikipedia.org/wiki/M%C3%A9thode_Cou%C3%A9;;Méthode Coué
2.3.1.3;Influence;;;circle;;;;Effet Pygmalion;;;;;;;https://fr.wikipedia.org/wiki/Effet_Pygmalion;;Effet Pygmalion
2.3.1.3.1;Influence;;;circle;;;;Effet Golem;;;;;;;https://fr.wikipedia.org/wiki/Effet_Golem;;Effet Golem
2.3.1.4;Influence;;;circle;;;;Effet Matthieu;;;;;;;https://fr.wikipedia.org/wiki/Effet_Matthieu;;Effet Matthieu
2.3.1.5;Influence;;;circle;;;;Effet Hans le malin;;;;;;;https://fr.wikipedia.org/wiki/Effet_Hans_le_Malin;;Effet Hans le malin
2.3.1.5.1;Influence;;;circle;;;;Effet Linda la maline;;;;;;;http://skepdic.com/cleverlinda.html;;Effet Linda la maline
2.3.1.6;Influence;;;circle;;;;Effet Placebo;;;;;;;http://skepdic.com/placebo.html;;Effet Placebo
2.3.1.6.1;Influence;;;circle;;;;Effet Nocebo;;;;;;;http://skepdic.com/nocebo.html;;Effet Nocebo
2.3.1.7;Influence;;;circle;;;;Tromperie perceptive;;;;;;;http://skepdic.com/refuge/ctlessons/lesson13.html;;Tromperie perceptive
2.3.1.7.1;Influence;;;circle;;;;Sophisme de dissection;;;;;;;http://mathworld.wolfram.com/DissectionFallacy.html;;Sophisme de dissection
2.3.1.7.1.1;Influence;;;circle;;;;Paradoxe du Tangram;;;;;;;http://mathworld.wolfram.com/TangramParadox.html;;Paradoxe du Tangram
2.3.1.7.1.2;Influence;;;circle;;;;Paradoxe de dissection du triangle;;;;;;;http://mathworld.wolfram.com/TriangleDissectionParadox.html;;Paradoxe de dissection du triangle
2.3.1.8;Influence;;;circle;;;;Hypnose;;;;;;;https://fr.wikipedia.org/wiki/Hypnose;;Hypnose
2.3.2;Influence;;;circle;;;;Jeux de pouvoir;;;;;;;https://en.wikipedia.org/wiki/Power_and_control_in_abusive_relationships;;Jeux de pouvoir
2.3.2.1;Influence;;;circle;;;;Argument par le charme personnel;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/48/Argument-by-Personal-Charm;;Argument par le charme personnel
2.3.2.1.1;Influence;;;circle;;;;Love bombing;;;;;;;https://fr.wikipedia.org/wiki/Love_bombing;;Love bombing
2.3.2.1.2;Influence;;;circle;;;;Flirt;;;;;;;https://fr.wikipedia.org/wiki/Flirt;;Flirt
2.3.2.2;Influence;;;circle;;;;Obtenir l'obéissance;;;;;;;https://en.wikipedia.org/wiki/Compliance_gaining;;Obtenir l'obéissance
2.3.2.2.1;Influence;;;circle;;;;Troubler;;;;;;;https://en.wikipedia.org/wiki/Compliance_gaining#Disrupt-then-reframe_.28DTR.29;;Troubler
2.3.2.2.2;Influence;;;circle;;;;Persistence;;;;;;;https://en.wikipedia.org/wiki/Compliance_gaining#Persistence;;Persistence
2.3.2.2.2.1;Influence;;;circle;;;;Tirer et chasser;;;;;;;https://en.wikipedia.org/wiki/Compliance_gaining#Dump_and_chase_.28DAC.29;;Tirer et chasser
2.3.2.2.2.2;Influence;;;circle;;;;Tanner;;;;;;;https://en.wikipedia.org/wiki/Nagging;;Tanner
2.3.2.2.2.3;Influence;;;circle;;;;Harceler;;;;;;;https://fr.wikipedia.org/wiki/Harc%C3%A8lement;;Harceler
2.3.2.2.3;Influence;;;circle;;;;Engagement;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale);;Engagement
2.3.2.2.3.1;Influence;;;circle;;;;Hypocrisie induite;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#L.E2.80.99hypocrisie_induite;;Hypocrisie induite
